,date,abbrev,state,positive,death,recovered,population,percent,death rate
1169,2020-04-10,PR,Puerto Rico,725.0,39.0,0.0,3193694.0,0.02270098512881948,0.0012211564414123582
1170,2020-04-10,NV,Nevada,2584.0,120.0,0.0,3080156.0,0.08389185482813209,0.0038959065709658863
1171,2020-04-10,NY,New York,170512.0,7844.0,20249.0,19453561.0,0.8765079051593689,0.04032166655760352
1172,2020-04-10,OH,Ohio,5878.0,231.0,0.0,11689100.0,0.050286164033159095,0.001976200049618876
1173,2020-04-10,OK,Oklahoma,1794.0,88.0,790.0,3956971.0,0.045337709070902975,0.002223923298907169
1174,2020-04-10,OR,Oregon,1321.0,44.0,0.0,4217737.0,0.03132011313175762,0.0010432134578329563
1175,2020-04-10,NM,New Mexico,1091.0,19.0,235.0,2096829.0,0.052030947683382865,0.0009061301613054759
1176,2020-04-11,ID,Idaho,1396.0,25.0,0.0,1787065.0,0.07811691236748523,0.0013989418403919274
1177,2020-04-11,IL,Illinois,19180.0,677.0,0.0,12671821.0,0.15135946128026903,0.005342562840810331
1178,2020-04-11,IN,Indiana,7435.0,330.0,0.0,6732219.0,0.11043906919843219,0.004901801322862492
1179,2020-04-11,KS,Kansas,1268.0,55.0,0.0,2913314.0,0.04352431629408982,0.0018878843818414355
1180,2020-04-11,KY,Kentucky,1693.0,90.0,464.0,4467673.0,0.03789444751216125,0.002014471515708513
1181,2020-04-11,ME,Maine,616.0,19.0,256.0,1344212.0,0.045826104810848284,0.0014134675185164245
1182,2020-04-11,MD,Maryland,7694.0,298.0,431.0,6045680.0,0.1272644268303979,0.004929139484722975
1183,2020-04-11,MI,Michigan,30980.0,2081.0,595.0,9986857.0,0.31020770598798,0.020837386577178384
1184,2020-04-11,MN,Minnesota,1806.0,64.0,729.0,5639632.0,0.032023366063601316,0.001134825818422195
1185,2020-04-11,IA,Iowa,1510.0,34.0,585.0,3155070.0,0.04785947696881527,0.001077630607244847
1186,2020-04-11,MA,Massachusetts,22766.0,946.0,0.0,6892503.0,0.33030090810261525,0.013725057500881755
1187,2020-04-11,HI,Hawaii,465.0,8.0,284.0,1415872.0,0.03284195181485332,0.0005650228269222077
1188,2020-04-11,CO,Colorado,6893.0,274.0,0.0,5758736.0,0.11969640560011781,0.00475798855860036
1189,2020-04-11,GA,Georgia,12159.0,428.0,0.0,10617423.0,0.11451931414995899,0.004031109997218722
1190,2020-04-11,FL,Florida,17340.0,438.0,0.0,21477737.0,0.08073476269869585,0.0020393209955033905
1191,2020-04-11,DE,Delaware,1479.0,43.0,191.0,973764.0,0.15188485094951137,0.004415854354853949
1192,2020-04-11,DC,District of Colombia,1778.0,47.0,447.0,,,
1193,2020-04-11,CT,Connecticut,11510.0,494.0,0.0,3565287.0,0.3228351602549809,0.013855827034401438
1194,2020-04-11,MO,Missouri,4024.0,109.0,0.0,6137428.0,0.06556492393882259,0.0017759882478458403
1195,2020-04-11,CA,California,20615.0,609.0,0.0,39512223.0,0.05217372862063468,0.001541295208826899
1196,2020-04-11,AZ,Arizona,3393.0,108.0,0.0,7278717.0,0.04661535817370012,0.0014837779790037172
1197,2020-04-11,AS,American Somoa,0.0,0.0,0.0,,,
1198,2020-04-11,AR,Arkansas,1226.0,24.0,340.0,3017804.0,0.04062556746561407,0.000795280276651499
1199,2020-04-11,AL,Alabama,3191.0,91.0,0.0,4903185.0,0.06508014688411716,0.0018559364984188848
1200,2020-04-11,AK,Alaska,257.0,8.0,63.0,731545.0,0.03513112658824816,0.0010935759249260128
1201,2020-04-11,GU,Guam,133.0,5.0,58.0,,,
1202,2020-04-11,MP,Northern Marianas,11.0,2.0,0.0,,,
1203,2020-04-11,LA,Louisiana,20014.0,806.0,0.0,4648794.0,0.4305202596630438,0.017337829983432262
1204,2020-04-11,MT,Montana,377.0,6.0,169.0,1068778.0,0.03527392966546841,0.0005613888010419377
1205,2020-04-11,WY,Wyoming,343.0,0.0,129.0,578759.0,0.0592647371358372,0.0
1206,2020-04-11,MS,Mississippi,2642.0,93.0,0.0,2976149.0,0.08877243713268389,0.003124843547819683
1207,2020-04-11,WI,Wisconsin,3822.0,137.0,0.0,5822434.0,0.06564265047916387,0.0023529678481542253
1208,2020-04-11,WA,Washington,10568.0,494.0,0.0,7614893.0,0.13878067623537194,0.006487287477315834
1209,2020-04-11,VT,Vermont,733.0,25.0,15.0,623989.0,0.11747001950354893,0.004006480883477112
1210,2020-04-11,VI,Virgin Islands,51.0,1.0,43.0,,,
1211,2020-04-11,VA,Virginia,5077.0,130.0,0.0,8535519.0,0.059480858750358356,0.0015230473975864852
1212,2020-04-11,UT,Utah,2206.0,18.0,0.0,3205958.0,0.06880938552532503,0.0005614546416390982
1213,2020-04-11,TX,Texas,12561.0,254.0,1617.0,28995881.0,0.043319946029575715,0.0008759864892534219
1214,2020-04-11,TN,Tennessee,5114.0,101.0,1386.0,6829174.0,0.07488460537101559,0.0014789489914885752
1215,2020-04-11,SD,South Dakota,626.0,6.0,189.0,884659.0,0.07076172853042811,0.0006782274300041033
1216,2020-04-11,SC,South Carolina,3207.0,80.0,0.0,5148714.0,0.062287398367825444,0.0015537860522064346
1217,2020-04-11,RI,Rhode Island,2853.0,56.0,35.0,1059361.0,0.269313293579809,0.005286205552214967
1218,2020-04-11,WV,West Virginia,577.0,5.0,63.0,1792147.0,0.032196019634550065,0.0002789949708366557
1219,2020-04-11,PA,Pennsylvania,21655.0,494.0,0.0,12801989.0,0.16915340264704182,0.0038587753824815816
1220,2020-04-11,PR,Puerto Rico,788.0,42.0,0.0,3193694.0,0.024673622457254827,0.001315091552290232
1221,2020-04-11,NC,North Carolina,4312.0,80.0,0.0,10488084.0,0.04111332441654739,0.0007627703973385415
1222,2020-04-11,NE,Nebraska,700.0,17.0,0.0,1934408.0,0.03618678169238341,0.0008788218411007398
1223,2020-04-11,NH,New Hampshire,885.0,22.0,234.0,1359711.0,0.06508736047586583,0.0016179908818859303
1224,2020-04-11,NJ,New Jersey,58151.0,2844.0,0.0,8882190.0,0.6546921423657904,0.03201913041716063
1225,2020-04-11,ND,North Dakota,293.0,7.0,119.0,762062.0,0.038448315228944624,0.0009185604320908273
1226,2020-04-11,OK,Oklahoma,1868.0,94.0,865.0,3956971.0,0.047207826390438544,0.002375554432923567
1227,2020-04-11,NV,Nevada,2700.0,125.0,0.0,3080156.0,0.08765789784673243,0.004058236011422798
1228,2020-04-11,NY,New York,180458.0,8627.0,22025.0,19453561.0,0.9276347913885793,0.04434663658751217
1229,2020-04-11,OH,Ohio,6250.0,247.0,0.0,11689100.0,0.05346861606111676,0.0021130797067353347
1230,2020-04-11,OR,Oregon,1371.0,48.0,0.0,4217737.0,0.032505582970204165,0.0011380510449086798
1231,2020-04-11,NM,New Mexico,1174.0,20.0,235.0,2096829.0,0.055989305756454145,0.0009538212224268169
1232,2020-04-12,ID,Idaho,1407.0,27.0,0.0,1787065.0,0.07873244677725769,0.0015108571876232817
1233,2020-04-12,IL,Illinois,20852.0,720.0,0.0,12671821.0,0.16455409210720384,0.005681898442220735
1234,2020-04-12,IN,Indiana,7928.0,343.0,0.0,6732219.0,0.1177620632959207,0.005094902587096468
1235,2020-04-12,KS,Kansas,1337.0,56.0,0.0,2913314.0,0.04589275306403635,0.0019222095524203708
1236,2020-04-12,MI,Michigan,31666.0,2249.0,433.0,9986857.0,0.3170767339514324,0.022519597507003452
1237,2020-04-12,MA,Massachusetts,25381.0,1056.0,0.0,6892503.0,0.3682406812155178,0.015320994419588936
1238,2020-04-12,MD,Maryland,8225.0,335.0,456.0,6045680.0,0.1360475579256593,0.005541146736181869
1239,2020-04-12,ME,Maine,633.0,19.0,266.0,1344212.0,0.04709078627478404,0.0014134675185164245
1240,2020-04-12,IA,Iowa,1587.0,41.0,674.0,3155070.0,0.050299993344046244,0.0012994957322658453
1241,2020-04-12,KY,Kentucky,1840.0,94.0,464.0,4467673.0,0.041184750987818486,0.0021040035830733363
1242,2020-04-12,HI,Hawaii,486.0,8.0,300.0,1415872.0,0.03432513673552411,0.0005650228269222077
1243,2020-04-12,CT,Connecticut,12035.0,554.0,0.0,3565287.0,0.3375604825081403,0.015538721006191086
1244,2020-04-12,GA,Georgia,12452.0,433.0,0.0,10617423.0,0.11727892917141947,0.004078202403728287
1245,2020-04-12,FL,Florida,18404.0,465.0,0.0,21477737.0,0.08568872968320637,0.0021650325637193528
1246,2020-04-12,DE,Delaware,1479.0,48.0,191.0,973764.0,0.15188485094951137,0.004929325791464872
1247,2020-04-12,DC,District of Colombia,1875.0,50.0,493.0,,,
1248,2020-04-12,CO,Colorado,7303.0,290.0,0.0,5758736.0,0.12681602351627164,0.005035827306547826
1249,2020-04-12,CA,California,21794.0,651.0,0.0,39512223.0,0.055157615404225674,0.001647591430125306
1250,2020-04-12,AZ,Arizona,3539.0,115.0,0.0,7278717.0,0.04862120618235329,0.0015799487739391433
1251,2020-04-12,AS,American Somoa,0.0,0.0,0.0,,,
1252,2020-04-12,AR,Arkansas,1280.0,27.0,367.0,3017804.0,0.04241494808807994,0.0008946903112329363
1253,2020-04-12,AL,Alabama,3525.0,93.0,0.0,4903185.0,0.07189204568051175,0.0018967263115709483
1254,2020-04-12,AK,Alaska,272.0,8.0,66.0,731545.0,0.03718158144748444,0.0010935759249260128
1255,2020-04-12,MN,Minnesota,1864.0,70.0,772.0,5639632.0,0.033051801961546425,0.0012412157388992757
1256,2020-04-12,GU,Guam,133.0,5.0,58.0,,,
1257,2020-04-12,MO,Missouri,4160.0,110.0,0.0,6137428.0,0.06778083588108895,0.0017922817180095636
1258,2020-04-12,LA,Louisiana,20595.0,840.0,0.0,4648794.0,0.44301812470072877,0.01806920246412295
1259,2020-04-12,MP,Northern Marianas,11.0,2.0,0.0,,,
1260,2020-04-12,WV,West Virginia,611.0,8.0,83.0,1792147.0,0.03409318543623933,0.0004463919533386491
1261,2020-04-12,WI,Wisconsin,3964.0,144.0,0.0,5822434.0,0.06808149306630183,0.0024731924827314485
1262,2020-04-12,WA,Washington,10657.0,509.0,0.0,7614893.0,0.1399494385541596,0.006684269890594654
1263,2020-04-12,VT,Vermont,754.0,27.0,15.0,623989.0,0.1208354634456697,0.004326999354155281
1264,2020-04-12,VI,Virgin Islands,51.0,1.0,43.0,,,
1265,2020-04-12,VA,Virginia,5274.0,141.0,0.0,8535519.0,0.06178886134516249,0.0016519206389207265
1266,2020-04-12,UT,Utah,2303.0,18.0,0.0,3205958.0,0.07183500220526906,0.0005614546416390982
1267,2020-04-12,TX,Texas,13484.0,271.0,2014.0,28995881.0,0.04650315677595725,0.0009346155062506981
1268,2020-04-12,TN,Tennessee,5308.0,101.0,1504.0,6829174.0,0.07772535887941938,0.0014789489914885752
1269,2020-04-12,SD,South Dakota,730.0,6.0,197.0,884659.0,0.08251767065049924,0.0006782274300041033
1270,2020-04-12,SC,South Carolina,3319.0,82.0,0.0,5148714.0,0.06446269884091445,0.0015926307035115952
1271,2020-04-12,RI,Rhode Island,3142.0,63.0,35.0,1059361.0,0.2965938900903469,0.005946981246241838
1272,2020-04-12,PR,Puerto Rico,897.0,44.0,0.0,3193694.0,0.02808659815248424,0.0013777149595421477
1273,2020-04-12,WY,Wyoming,364.0,0.0,137.0,578759.0,0.06289319042986805,0.0
1274,2020-04-12,OR,Oregon,1527.0,52.0,0.0,4217737.0,0.036204248866157376,0.001232888631984403
1275,2020-04-12,PA,Pennsylvania,22833.0,507.0,0.0,12801989.0,0.17835509778988248,0.003960322103073202
1276,2020-04-12,MT,Montana,387.0,6.0,169.0,1068778.0,0.03620957766720497,0.0005613888010419377
1277,2020-04-12,NC,North Carolina,4520.0,81.0,0.0,10488084.0,0.043096527449627595,0.0007723050273052733
1278,2020-04-12,ND,North Dakota,308.0,8.0,121.0,762062.0,0.0404166590119964,0.0010497833509609455
1279,2020-04-12,NE,Nebraska,791.0,17.0,0.0,1934408.0,0.04089106331239325,0.0008788218411007398
1280,2020-04-12,NH,New Hampshire,929.0,23.0,236.0,1359711.0,0.0683233422396377,0.0016915359219716543
1281,2020-04-12,MS,Mississippi,2781.0,96.0,0.0,2976149.0,0.09344290222028534,0.0032256449525880594
1282,2020-04-12,NM,New Mexico,1245.0,26.0,235.0,2096829.0,0.05937537109606934,0.0012399675891548619
1283,2020-04-12,NV,Nevada,2836.0,128.0,0.0,3080156.0,0.09207325862716044,0.004155633675696945
1284,2020-04-12,NY,New York,188694.0,9385.0,23887.0,19453561.0,0.9699715131846556,0.04824309544149783
1285,2020-04-12,OH,Ohio,6604.0,253.0,0.0,11689100.0,0.05649707847481842,0.002164409578154007
1286,2020-04-12,OK,Oklahoma,1970.0,96.0,865.0,3956971.0,0.04978555566871731,0.0024260981442623666
1287,2020-04-12,NJ,New Jersey,61850.0,3084.0,0.0,8882190.0,0.6963372771805152,0.03472116673928389
1288,2020-04-13,ID,Idaho,1426.0,27.0,0.0,1787065.0,0.07979564257595555,0.0015108571876232817
1289,2020-04-13,IL,Illinois,22025.0,794.0,0.0,12671821.0,0.17381085165265514,0.0062658713376712
1290,2020-04-13,IN,Indiana,8236.0,350.0,0.0,6732219.0,0.1223370778639257,0.0051988801909147635
1291,2020-04-13,KS,Kansas,1376.0,62.0,0.0,2913314.0,0.047231434716614826,0.002128160575893982
1292,2020-04-13,MA,Massachusetts,26794.0,1211.0,0.0,6892503.0,0.3887412163621837,0.01756981462322178
1293,2020-04-13,LA,Louisiana,21016.0,884.0,0.0,4648794.0,0.4520742368881048,0.019015684497957965
1294,2020-04-13,MD,Maryland,8936.0,384.0,603.0,6045680.0,0.14780802159558562,0.006351642825951753
1295,2020-04-13,ME,Maine,698.0,19.0,273.0,1344212.0,0.051926333048656015,0.0014134675185164245
1296,2020-04-13,MI,Michigan,32702.0,2391.0,447.0,9986857.0,0.327450368018687,0.0239414662691175
1297,2020-04-13,MN,Minnesota,2012.0,70.0,772.0,5639632.0,0.035676086666647754,0.0012412157388992757
1298,2020-04-13,KY,Kentucky,1963.0,97.0,607.0,4467673.0,0.04393786205928679,0.002171152633596953
1299,2020-04-13,IA,Iowa,1710.0,43.0,741.0,3155070.0,0.05419848054084379,0.0013628857679861303
1300,2020-04-13,GA,Georgia,13315.0,464.0,0.0,10617423.0,0.1254070785349703,0.004370175324087587
1301,2020-04-13,GU,Guam,133.0,5.0,58.0,,,
1302,2020-04-13,FL,Florida,19213.0,483.0,0.0,21477737.0,0.08945542074567725,0.0022488402758633276
1303,2020-04-13,DE,Delaware,1625.0,53.0,213.0,973764.0,0.16687821689855037,0.005442797228075796
1304,2020-04-13,DC,District of Colombia,1955.0,53.0,507.0,,,
1305,2020-04-13,CO,Colorado,7691.0,308.0,0.0,5758736.0,0.1335536131539977,0.005348395897988726
1306,2020-04-13,CA,California,22348.0,687.0,0.0,39512223.0,0.056559713180399894,0.0017387024769525117
1307,2020-04-13,AZ,Arizona,3702.0,122.0,0.0,7278717.0,0.05086061183584964,0.0016761195688745696
1308,2020-04-13,AS,American Somoa,0.0,0.0,0.0,,,
1309,2020-04-13,AR,Arkansas,1410.0,30.0,391.0,3017804.0,0.04672271625327556,0.0009941003458143736
1310,2020-04-13,AL,Alabama,3734.0,99.0,0.0,4903185.0,0.07615458115490237,0.0020190957510271383
1311,2020-04-13,AK,Alaska,277.0,8.0,85.0,731545.0,0.03786506640056319,0.0010935759249260128
1312,2020-04-13,MO,Missouri,4388.0,114.0,0.0,6137428.0,0.07149574707841787,0.0018574555986644566
1313,2020-04-13,HI,Hawaii,499.0,9.0,310.0,1415872.0,0.035243298829272705,0.0006356506802874835
1314,2020-04-13,CT,Connecticut,13381.0,602.0,0.0,3565287.0,0.3753134039419547,0.016885036183622804
1315,2020-04-13,MS,Mississippi,2942.0,98.0,0.0,2976149.0,0.09885257760952157,0.0032928458891003107
1316,2020-04-13,MT,Montana,394.0,7.0,171.0,1068778.0,0.03686453126842057,0.0006549536012155939
1317,2020-04-13,MP,Northern Marianas,11.0,2.0,0.0,,,
1318,2020-04-13,WY,Wyoming,373.0,1.0,138.0,578759.0,0.06444824184159556,0.00017278349019194517
1319,2020-04-13,WV,West Virginia,626.0,9.0,85.0,1792147.0,0.03493017034874929,0.0005021909475059803
1320,2020-04-13,WI,Wisconsin,4080.0,154.0,0.0,5822434.0,0.07007378701072438,0.0026449419606989107
1321,2020-04-13,WA,Washington,11028.0,526.0,0.0,7614893.0,0.1448214702425891,0.006907516625643984
1322,2020-04-13,VT,Vermont,761.0,28.0,15.0,623989.0,0.12195727809304331,0.004487258589494366
1323,2020-04-13,VI,Virgin Islands,51.0,1.0,43.0,,,
1324,2020-04-13,VA,Virginia,5747.0,149.0,0.0,8535519.0,0.06733041072253486,0.0017456466326183564
1325,2020-04-13,TX,Texas,13906.0,287.0,2269.0,28995881.0,0.04795853590377199,0.0009897957575422524
1326,2020-04-13,TN,Tennessee,5610.0,109.0,1671.0,6829174.0,0.08214756279456344,0.001596093466061928
1327,2020-04-13,SD,South Dakota,868.0,6.0,207.0,884659.0,0.09811690154059362,0.0006782274300041033
1328,2020-04-13,SC,South Carolina,3319.0,82.0,0.0,5148714.0,0.06446269884091445,0.0015926307035115952
1329,2020-04-13,RI,Rhode Island,3329.0,73.0,135.0,1059361.0,0.31424604077363616,0.006890946523423082
1330,2020-04-13,UT,Utah,2363.0,18.0,218.0,3205958.0,0.0737065176773994,0.0005614546416390982
1331,2020-04-13,PA,Pennsylvania,24199.0,524.0,0.0,12801989.0,0.18902531473820203,0.004093113968462244
1332,2020-04-13,PR,Puerto Rico,903.0,45.0,0.0,3193694.0,0.028274468374239987,0.0014090266631681056
1333,2020-04-13,ND,North Dakota,331.0,8.0,127.0,762062.0,0.04343478614600912,0.0010497833509609455
1334,2020-04-13,NE,Nebraska,814.0,17.0,0.0,1934408.0,0.04208005756800013,0.0008788218411007398
1335,2020-04-13,NH,New Hampshire,985.0,23.0,239.0,1359711.0,0.07244186448443823,0.0016915359219716543
1336,2020-04-13,NJ,New Jersey,64584.0,3248.0,0.0,8882190.0,0.7271179742833693,0.03656755822606812
1337,2020-04-13,NM,New Mexico,1345.0,31.0,304.0,2096829.0,0.06414447720820345,0.0014784228947615661
1338,2020-04-13,NC,North Carolina,4816.0,86.0,0.0,10488084.0,0.0459187779197802,0.0008199781771389321
1339,2020-04-13,NY,New York,195031.0,10056.0,23887.0,19453561.0,1.00254652605762,0.051692335403271415
1340,2020-04-13,OH,Ohio,6975.0,274.0,0.0,11689100.0,0.059670975524206304,0.0023440641281193587
1341,2020-04-13,OK,Oklahoma,2069.0,99.0,865.0,3956971.0,0.05228746937998788,0.002501913711270565
1342,2020-04-13,OR,Oregon,1584.0,53.0,0.0,4217737.0,0.037555684481986436,0.0012565980287533337
1343,2020-04-13,NV,Nevada,2971.0,133.0,0.0,3080156.0,0.09645615351949706,0.004317963116153857
1344,2020-04-14,IL,Illinois,23247.0,868.0,0.0,12671821.0,0.18345429595320198,0.006849844233121663
1345,2020-04-14,IN,Indiana,8527.0,388.0,0.0,6732219.0,0.12665957539408626,0.005763330040214081
1346,2020-04-14,KS,Kansas,1426.0,69.0,0.0,2913314.0,0.048947693245561585,0.002368436769946528
1347,2020-04-14,KY,Kentucky,2048.0,104.0,629.0,4467673.0,0.04584041849078928,0.0023278337514853926
1348,2020-04-14,LA,Louisiana,21518.0,1013.0,0.0,4648794.0,0.4628727364559496,0.021790597733519705
1349,2020-04-14,MD,Maryland,9472.0,421.0,607.0,6045680.0,0.15667385637347658,0.0069636500774106465
1350,2020-04-14,ME,Maine,734.0,20.0,292.0,1344212.0,0.05460448203110818,0.0014878605458067626
1351,2020-04-14,MI,Michigan,33613.0,2532.0,452.0,9986857.0,0.33657235704886934,0.025353321870934968
1352,2020-04-14,MN,Minnesota,2165.0,79.0,830.0,5639632.0,0.03838902963881331,0.0014008006196148967
1353,2020-04-14,ID,Idaho,1453.0,33.0,0.0,1787065.0,0.08130649976357883,0.0018466032293173445
1354,2020-04-14,MA,Massachusetts,28109.0,1329.0,0.0,6892503.0,0.40781991679945584,0.0192818196814713
1355,2020-04-14,IA,Iowa,1899.0,49.0,741.0,3155070.0,0.06018883891641073,0.0015530558751469855
1356,2020-04-14,AK,Alaska,285.0,9.0,98.0,731545.0,0.03895864232548921,0.0012302729155417643
1357,2020-04-14,GU,Guam,133.0,5.0,66.0,,,
1358,2020-04-14,GA,Georgia,14223.0,501.0,0.0,10617423.0,0.1339590595571072,0.004718659132258364
1359,2020-04-14,FL,Florida,20135.0,537.0,0.0,21477737.0,0.09374823800105198,0.0025002634122952526
1360,2020-04-14,DE,Delaware,1761.0,60.0,277.0,973764.0,0.1808446399743675,0.006161657239331091
1361,2020-04-14,DC,District of Colombia,2058.0,67.0,518.0,,,
1362,2020-04-14,CT,Connecticut,13989.0,671.0,0.0,3565287.0,0.39236672952275653,0.0188203642511809
1363,2020-04-14,CO,Colorado,7941.0,329.0,0.0,5758736.0,0.13789484359067683,0.005713059254669774
1364,2020-04-14,CA,California,23338.0,758.0,0.0,39512223.0,0.05906526696814806,0.0019183937081950564
1365,2020-04-14,AZ,Arizona,3806.0,131.0,249.0,7278717.0,0.052289435074890256,0.0017997677337915458
1366,2020-04-14,AS,American Somoa,0.0,0.0,0.0,,,
1367,2020-04-14,AR,Arkansas,1480.0,30.0,427.0,3017804.0,0.04904228372684243,0.0009941003458143736
1368,2020-04-14,AL,Alabama,3876.0,110.0,0.0,4903185.0,0.07905065788869887,0.0022434397233634874
1369,2020-04-14,HI,Hawaii,504.0,9.0,315.0,1415872.0,0.03559643809609908,0.0006356506802874835
1370,2020-04-14,MO,Missouri,4686.0,133.0,0.0,6137428.0,0.07635120118720741,0.0021670315317751996
1371,2020-04-14,MS,Mississippi,3087.0,111.0,0.0,2976149.0,0.10372464550665979,0.0037296519764299435
1372,2020-04-14,MT,Montana,399.0,7.0,197.0,1068778.0,0.03733235526928885,0.0006549536012155939
1373,2020-04-14,WY,Wyoming,383.0,1.0,140.0,578759.0,0.066176076743515,0.00017278349019194517
1374,2020-04-14,WV,West Virginia,640.0,9.0,147.0,1792147.0,0.03571135626709193,0.0005021909475059803
1375,2020-04-14,WI,Wisconsin,4246.0,170.0,0.0,5822434.0,0.07292482834498425,0.0029197411254468495
1376,2020-04-14,WA,Washington,11330.0,542.0,0.0,7614893.0,0.148787382829936,0.007117631199808061
1377,2020-04-14,VT,Vermont,770.0,29.0,15.0,623989.0,0.12339961121109508,0.004647517824833451
1378,2020-04-14,VI,Virgin Islands,51.0,1.0,44.0,,,
1379,2020-04-14,VA,Virginia,6171.0,154.0,721.0,8535519.0,0.07229788838850924,0.001804225378679375
1380,2020-04-14,UT,Utah,2412.0,19.0,218.0,3205958.0,0.07523492197963916,0.0005926465661746037
1381,2020-04-14,TX,Texas,14624.0,318.0,2580.0,28995881.0,0.05043474968048048,0.0010967074944196384
1382,2020-04-14,TN,Tennessee,5823.0,124.0,1969.0,6829174.0,0.08526653443007895,0.0018157393558869638
1383,2020-04-14,SD,South Dakota,988.0,6.0,261.0,884659.0,0.11168145014067567,0.0006782274300041033
1384,2020-04-14,SC,South Carolina,3553.0,97.0,0.0,5148714.0,0.06900752304361826,0.0018839655883003017
1385,2020-04-14,RI,Rhode Island,3596.0,80.0,135.0,1059361.0,0.3394499136743754,0.007551722217449953
1386,2020-04-14,MP,Northern Marianas,13.0,2.0,0.0,,,
1387,2020-04-14,PA,Pennsylvania,25345.0,584.0,0.0,12801989.0,0.19797704872266333,0.00456179114042357
1388,2020-04-14,NC,North Carolina,5024.0,108.0,0.0,10488084.0,0.04790198095286041,0.0010297400364070312
1389,2020-04-14,ND,North Dakota,341.0,9.0,138.0,762062.0,0.044747015334710295,0.0011810062698310636
1390,2020-04-14,NE,Nebraska,871.0,18.0,0.0,1934408.0,0.0450266955058085,0.0009305172435184304
1391,2020-04-14,NH,New Hampshire,1020.0,23.0,249.0,1359711.0,0.07501594088743857,0.0016915359219716543
1392,2020-04-14,NJ,New Jersey,68824.0,3659.0,0.0,8882190.0,0.7748539493075469,0.041194795427704205
1393,2020-04-14,PR,Puerto Rico,923.0,45.0,0.0,3193694.0,0.028900702446759144,0.0014090266631681056
1394,2020-04-14,NV,Nevada,3088.0,141.0,0.0,3080156.0,0.1002546624261888,0.004577690220884917
1395,2020-04-14,NY,New York,202208.0,10834.0,25589.0,19453561.0,1.0394395144415975,0.055691603197995466
1396,2020-04-14,OH,Ohio,7280.0,324.0,0.0,11689100.0,0.062280243987988815,0.002771813056608293
1397,2020-04-14,OK,Oklahoma,2184.0,108.0,1060.0,3956971.0,0.05519373278196883,0.002729360412295162
1398,2020-04-14,OR,Oregon,1633.0,55.0,0.0,4217737.0,0.03871744492366404,0.0013040168222911955
1399,2020-04-14,NM,New Mexico,1407.0,36.0,340.0,2096829.0,0.06710132299772657,0.0017168782003682704
1400,2020-04-15,ID,Idaho,1464.0,39.0,0.0,1787065.0,0.08192203417335127,0.002182349271011407
1401,2020-04-15,IL,Illinois,24593.0,948.0,0.0,12671821.0,0.1940762894299091,0.007481166282257302
1402,2020-04-15,IN,Indiana,8955.0,436.0,0.0,6732219.0,0.13301706317040488,0.006476319323539534
1403,2020-04-15,KS,Kansas,1494.0,76.0,0.0,2913314.0,0.051281804844929176,0.0026087129639990746
1404,2020-04-15,KY,Kentucky,2210.0,115.0,653.0,4467673.0,0.04946646721906461,0.0025740469367386554
1405,2020-04-15,ME,Maine,770.0,24.0,305.0,1344212.0,0.05728263101356036,0.001785432654968115
1406,2020-04-15,MD,Maryland,10032.0,469.0,607.0,6045680.0,0.16593666882798958,0.007757605430654616
1407,2020-04-15,MI,Michigan,34533.0,2672.0,452.0,9986857.0,0.3457844645217209,0.026755164312455858
1408,2020-04-15,MN,Minnesota,2321.0,87.0,853.0,5639632.0,0.04115516757121741,0.0015426538469176711
1409,2020-04-15,IA,Iowa,1995.0,53.0,908.0,3155070.0,0.06323156063098442,0.0016798359465875557
1410,2020-04-15,MA,Massachusetts,29970.0,1502.0,0.0,6892503.0,0.4348202677604929,0.021791793199074413
1411,2020-04-15,HI,Hawaii,517.0,9.0,333.0,1415872.0,0.036514600189847674,0.0006356506802874835
1412,2020-04-15,CO,Colorado,8280.0,357.0,0.0,5758736.0,0.1437815520628138,0.0061992770635778405
1413,2020-04-15,GA,Georgia,14987.0,552.0,0.0,10617423.0,0.14115477927176867,0.005199001678655922
1414,2020-04-15,FL,Florida,20727.0,609.0,0.0,21477737.0,0.09650458053378715,0.0028354942608711524
1415,2020-04-15,DE,Delaware,2014.0,67.0,354.0,973764.0,0.20682629466688027,0.006880517250586384
1416,2020-04-15,DC,District of Colombia,2197.0,72.0,530.0,,,
1417,2020-04-15,CT,Connecticut,14755.0,868.0,0.0,3565287.0,0.41385167589593774,0.02434586612522358
1418,2020-04-15,MO,Missouri,4895.0,147.0,0.0,6137428.0,0.07975653645142558,0.002395140114067326
1419,2020-04-15,CA,California,24424.0,821.0,0.0,39512223.0,0.061813783547435434,0.002077838040142667
1420,2020-04-15,AZ,Arizona,3962.0,142.0,385.0,7278717.0,0.05443266993345119,0.0019508932686900728
1421,2020-04-15,AS,American Somoa,0.0,0.0,0.0,,,
1422,2020-04-15,AR,Arkansas,1569.0,33.0,489.0,3017804.0,0.05199144808609174,0.001093510380395811
1423,2020-04-15,AL,Alabama,4113.0,121.0,0.0,4903185.0,0.08388425074721839,0.002467783695699836
1424,2020-04-15,AK,Alaska,293.0,9.0,106.0,731545.0,0.04005221825041522,0.0012302729155417643
1425,2020-04-15,GU,Guam,133.0,5.0,73.0,,,
1426,2020-04-15,MP,Northern Marianas,13.0,2.0,0.0,,,
1427,2020-04-15,LA,Louisiana,21951.0,1103.0,0.0,4648794.0,0.47218698010709875,0.023726583711818593
